DeptCode,Year,Month,SaveOption,Amount,UpdateTime,UpdateUser
R12_04_LTN,2014,10,expense,570000.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,11,expense,570000.00,12:26:18 PM,D_DNS
R12_04_LTN,2014,12,expense,570000.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,1,expense,570000.00,3:38:28 PM,D_DNS
R12_04_LTN,2015,2,expense,570000.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,4,receive,566628.98,3:15:12 PM,D_DNS
R12_04_LTN,2015,3,expense,564193.55,5:32:10 PM,D_DNS
R12_04_LTN,2017,3,receive,562000.00,11:40:55 AM,D_MMA
R12_04_LTN,2013,10,receive,561904.00,5:37:42 PM,D_DNS
R12_04_LTN,2014,1,receive,560000.00,5:14:04 PM,D_DNS
R12_04_LTN,2014,3,expense,560000.00,2:24:57 PM,D_DNS
R12_04_LTN,2015,3,receive,560000.00,5:32:10 PM,D_DNS
R12_04_LTN,2014,5,expense,557419.35,3:15:32 PM,D_DNS
R12_04_LTN,2014,1,receive,556191.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,6,receive,550000.00,1:11:07 PM,D_SSM
R12_04_LTN,2013,11,receive,546500.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,10,receive,545040.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,10,expense,540000.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,12,expense,540000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2013,11,expense,540000.00,5:38:08 PM,D_DNS
R12_04_LTN,2014,2,expense,540000.00,4:00:40 PM,D_YYS
R12_04_LTN,2014,1,expense,540000.00,5:14:04 PM,D_DNS
R12_04_LTN,2013,4,expense,540000.00,3:21:02 PM,D_DNS
R12_04_LTN,2013,6,expense,540000.00,2:26:40 PM,D_DNS
R12_04_LTN,2013,5,expense,540000.00,2:21:17 PM,D_DNS
R12_04_LTN,2014,3,expense,540000.00,2:24:57 PM,D_DNS
R12_04_LTN,2014,4,expense,540000.00,3:15:12 PM,D_DNS
R12_04_LTN,2014,9,expense,540000.00,1:07:56 PM,D_DNS
R12_04_LTN,2013,9,receive,534970.00,5:37:23 PM,D_DNS
R12_04_LTN,2016,12,receive,530000.00,5:07:49 PM,D_MMA
R12_04_LTN,2015,3,receive,523810.00,5:32:10 PM,D_DNS
R12_04_LTN,2013,7,expense,521612.90,2:27:58 PM,D_DNS
R12_04_LTN,2016,1,receive,515000.00,1:27:44 PM,D_SSM
R12_04_LTN,2015,4,receive,506278.00,11:46:47 AM,D_SSM
R12_04_LTN,2013,8,receive,501229.00,2:31:53 PM,D_DNS
R12_04_LTN,2013,11,receive,500000.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,11,receive,490000.00,5:38:08 PM,D_DNS
R12_04_LTN,2015,4,receive,486125.00,11:46:47 AM,D_SSM
R12_04_LTN,2016,2,receive,476595.67,1:28:13 PM,D_SSM
R12_04_LTN,2015,3,expense,472152.84,5:32:10 PM,D_DNS
R12_04_LTN,2015,1,receive,471500.00,3:38:28 PM,D_DNS
R12_04_LTN,2015,11,receive,465260.00,1:26:50 PM,D_SSM
R12_04_LTN,2016,11,receive,459500.00,4:59:42 PM,D_MMA
R12_04_LTN,2014,11,receive,454524.00,12:26:18 PM,D_DNS
R12_04_LTN,2014,3,receive,451273.00,2:24:57 PM,D_DNS
R12_04_LTN,2013,10,receive,450000.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,8,expense,450000.00,2:31:53 PM,D_DNS
R12_04_LTN,2014,8,receive,446542.64,1:25:23 PM,D_DNS
R12_04_LTN,2014,9,receive,445238.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,12,receive,445000.00,3:01:23 PM,D_DNS
R12_04_LTN,2014,5,receive,441566.00,3:15:32 PM,D_DNS
R12_04_LTN,2016,1,expense,434900.00,1:27:44 PM,D_SSM
R12_04_LTN,2017,4,receive,430000.00,4:09:46 PM,D_MMA
R12_04_LTN,2015,10,receive,426703.00,1:24:31 PM,D_SSM
R12_04_LTN,2017,1,receive,423000.00,2:24:56 PM,D_MMA
R12_04_LTN,2017,3,receive,421740.00,11:40:55 AM,D_MMA
R12_04_LTN,2013,9,expense,420000.00,5:37:23 PM,D_DNS
R12_04_LTN,2013,7,receive,418000.00,2:27:58 PM,D_DNS
R12_04_LTN,2014,8,receive,413429.00,1:25:23 PM,D_DNS
R12_04_LTN,2016,12,receive,410000.00,5:07:49 PM,D_MMA
R12_04_LTN,2013,12,receive,405000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2016,7,receive,399886.00,3:54:56 PM,D_MMA
R12_04_LTN,2015,5,receive,395592.00,11:47:16 AM,D_SSM
R12_04_LTN,2015,9,receive,391559.11,1:18:41 PM,D_SSM
R12_04_LTN,2016,9,receive,378400.00,2:15:24 PM,D_MMA
R12_04_LTN,2014,2,receive,376191.00,4:00:40 PM,D_YYS
R12_04_LTN,2014,11,receive,367000.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,11,expense,351700.00,1:26:50 PM,D_SSM
R12_04_LTN,2013,4,receive,350000.00,3:21:02 PM,D_DNS
R12_04_LTN,2017,3,expense,350000.00,11:40:55 AM,D_MMA
R12_04_LTN,2016,9,receive,347500.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,11,receive,347084.67,1:26:50 PM,D_SSM
R12_04_LTN,2016,8,receive,345000.00,11:43:35 AM,D_MMA
R12_04_LTN,2015,6,receive,334063.78,1:11:07 PM,D_SSM
R12_04_LTN,2017,1,receive,330001.00,2:24:56 PM,D_MMA
R12_04_LTN,2016,5,receive,328518.00,4:24:37 PM,D_MMA
R12_04_LTN,2016,5,receive,328518.00,4:24:37 PM,D_MMA
R12_04_LTN,2013,4,receive,325000.00,3:21:02 PM,D_DNS
R12_04_LTN,2015,6,receive,315000.00,1:11:07 PM,D_SSM
R12_04_LTN,2017,5,receive,310569.00,6:37:45 PM,D_MMA
R12_04_LTN,2015,4,receive,302619.00,11:46:47 AM,D_SSM
R12_04_LTN,2014,7,receive,300000.00,2:22:29 PM,D_DNS
R12_04_LTN,2014,5,receive,300000.00,3:15:32 PM,D_DNS
R12_04_LTN,2017,6,receive,300000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2014,4,receive,297000.00,3:15:12 PM,D_DNS
R12_04_LTN,2013,7,receive,295924.00,2:27:58 PM,D_DNS
R12_04_LTN,2014,7,receive,290000.00,2:22:29 PM,D_DNS
R12_04_LTN,2014,1,receive,281380.00,5:14:04 PM,D_DNS
R12_04_LTN,2015,9,expense,275600.00,1:18:41 PM,D_SSM
R12_04_LTN,2013,12,receive,274560.00,11:35:15 AM,D_DNS4
R12_04_LTN,2013,12,receive,270000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2016,2,expense,262500.00,1:28:13 PM,D_SSM
R12_04_LTN,2015,8,receive,254416.00,1:18:09 PM,D_SSM
R12_04_LTN,2015,2,receive,253717.50,2:08:48 PM,D_DNS
R12_04_LTN,2017,1,expense,250000.00,2:24:56 PM,D_MMA
R12_04_LTN,2014,9,receive,248952.00,1:07:56 PM,D_DNS
R12_04_LTN,2016,6,receive,247857.00,1:26:24 PM,D_MMA
R12_04_LTN,2013,9,receive,245000.00,5:37:23 PM,D_DNS
R12_04_LTN,2015,6,receive,238000.00,1:11:07 PM,D_SSM
R12_04_LTN,2014,5,receive,231000.00,3:15:32 PM,D_DNS
R12_04_LTN,2014,8,receive,230000.00,1:25:23 PM,D_DNS
R12_04_LTN,2013,11,receive,226482.49,5:38:08 PM,D_DNS
R12_04_LTN,2015,2,receive,220000.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,4,receive,219899.00,3:15:12 PM,D_DNS
R12_04_LTN,2017,3,expense,210452.00,11:40:55 AM,D_MMA
R12_04_LTN,2015,3,receive,210000.00,5:32:10 PM,D_DNS
R12_04_LTN,2016,1,receive,210000.00,1:27:44 PM,D_SSM
R12_04_LTN,2013,6,receive,209000.00,2:26:40 PM,D_DNS
R12_04_LTN,2017,6,receive,207556.00,11:54:05 AM,D_EKTW
R12_04_LTN,2015,7,receive,206597.40,1:13:52 PM,D_SSM
R12_04_LTN,2017,5,receive,206000.00,6:37:45 PM,D_MMA
R12_04_LTN,2014,6,receive,205262.00,3:15:52 PM,D_DNS
R12_04_LTN,2013,4,receive,204285.00,3:21:02 PM,D_DNS
R12_04_LTN,2016,8,receive,203100.00,11:43:35 AM,D_MMA
R12_04_LTN,2016,9,receive,201778.00,2:15:24 PM,D_MMA
R12_04_LTN,2017,6,receive,200915.00,11:54:05 AM,D_EKTW
R12_04_LTN,2016,10,receive,200548.00,3:59:47 PM,D_MMA
R12_04_LTN,2016,3,receive,200315.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,8,receive,200000.00,11:43:35 AM,D_MMA
R12_04_LTN,2016,11,receive,200000.00,4:59:42 PM,D_MMA
R12_04_LTN,2015,10,receive,200000.00,1:24:31 PM,D_SSM
R12_04_LTN,2014,6,receive,200000.00,3:15:52 PM,D_DNS
R12_04_LTN,2017,6,receive,200000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2017,6,receive,200000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2017,2,expense,200000.00,11:04:47 AM,D_MMA
R12_04_LTN,2016,6,receive,190000.00,1:26:24 PM,D_MMA
R12_04_LTN,2016,10,receive,185000.00,3:59:47 PM,D_MMA
R12_04_LTN,2017,6,expense,181800.00,11:54:05 AM,D_EKTW
R12_04_LTN,2014,5,receive,176000.00,3:15:32 PM,D_DNS
R12_04_LTN,2013,10,receive,176000.00,5:37:42 PM,D_DNS
R12_04_LTN,2016,3,expense,175500.00,3:04:04 PM,D_SSM
R12_04_LTN,2013,11,receive,173690.00,5:38:08 PM,D_DNS
R12_04_LTN,2017,5,receive,171802.19,6:37:45 PM,D_MMA
R12_04_LTN,2017,5,receive,171802.19,6:37:45 PM,D_MMA
R12_04_LTN,2015,9,receive,170000.00,1:18:41 PM,D_SSM
R12_04_LTN,2016,3,expense,169450.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,9,expense,164250.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,3,expense,157050.00,5:32:10 PM,D_DNS
R12_04_LTN,2014,3,expense,156300.00,2:24:57 PM,D_DNS
R12_04_LTN,2013,9,receive,155216.00,5:37:23 PM,D_DNS
R12_04_LTN,2014,8,receive,150000.00,1:25:23 PM,D_DNS
R12_04_LTN,2014,11,receive,150000.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,8,receive,150000.00,1:18:09 PM,D_SSM
R12_04_LTN,2015,11,receive,150000.00,1:26:50 PM,D_SSM
R12_04_LTN,2016,5,receive,150000.00,4:24:37 PM,D_MMA
R12_04_LTN,2016,2,receive,150000.00,1:28:13 PM,D_SSM
R12_04_LTN,2013,4,receive,145000.00,3:21:02 PM,D_DNS
R12_04_LTN,2015,1,receive,143804.00,3:38:28 PM,D_DNS
R12_04_LTN,2016,3,receive,142780.00,3:04:04 PM,D_SSM
R12_04_LTN,2014,3,expense,141400.00,2:24:57 PM,D_DNS
R12_04_LTN,2013,6,receive,140000.00,2:26:40 PM,D_DNS
R12_04_LTN,2013,7,receive,140000.00,2:27:58 PM,D_DNS
R12_04_LTN,2013,10,expense,133800.00,5:37:42 PM,D_DNS
R12_04_LTN,2015,7,receive,133333.00,1:13:52 PM,D_SSM
R12_04_LTN,2015,12,receive,130788.00,1:27:18 PM,D_SSM
R12_04_LTN,2016,3,receive,130788.00,3:04:04 PM,D_SSM
R12_04_LTN,2013,11,receive,130000.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,9,receive,130000.00,5:37:23 PM,D_DNS
R12_04_LTN,2013,9,expense,128400.00,5:37:23 PM,D_DNS
R12_04_LTN,2016,1,receive,126940.00,1:27:44 PM,D_SSM
R12_04_LTN,2017,3,expense,126400.00,11:40:55 AM,D_MMA
R12_04_LTN,2013,11,receive,122965.00,5:38:08 PM,D_DNS
R12_04_LTN,2013,6,receive,120000.00,2:26:40 PM,D_DNS
R12_04_LTN,2014,4,receive,120000.00,3:15:12 PM,D_DNS
R12_04_LTN,2013,7,receive,119155.00,2:27:58 PM,D_DNS
R12_04_LTN,2013,8,expense,118800.00,2:31:53 PM,D_DNS
R12_04_LTN,2016,6,receive,118000.00,1:26:24 PM,D_MMA
R12_04_LTN,2013,7,expense,113400.00,2:27:58 PM,D_DNS
R12_04_LTN,2013,5,expense,113400.00,2:21:17 PM,D_DNS
R12_04_LTN,2013,12,expense,113400.00,11:35:15 AM,D_DNS4
R12_04_LTN,2015,9,receive,113071.60,1:18:41 PM,D_SSM
R12_04_LTN,2013,6,receive,110000.00,2:26:40 PM,D_DNS
R12_04_LTN,2013,6,expense,108000.00,2:26:40 PM,D_DNS
R12_04_LTN,2013,11,expense,108000.00,5:38:08 PM,D_DNS
R12_04_LTN,2014,3,expense,108000.00,2:24:57 PM,D_DNS
R12_04_LTN,2015,3,expense,108000.00,5:32:10 PM,D_DNS
R12_04_LTN,2015,2,expense,106860.00,2:08:48 PM,D_DNS
R12_04_LTN,2013,9,expense,102100.00,5:37:23 PM,D_DNS
R12_04_LTN,2013,10,receive,100000.00,5:37:42 PM,D_DNS
R12_04_LTN,2013,9,receive,100000.00,5:37:23 PM,D_DNS
R12_04_LTN,2014,8,receive,100000.00,1:25:23 PM,D_DNS
R12_04_LTN,2015,1,receive,100000.00,3:38:28 PM,D_DNS
R12_04_LTN,2015,7,receive,100000.00,1:13:52 PM,D_SSM
R12_04_LTN,2015,8,receive,100000.00,1:18:09 PM,D_SSM
R12_04_LTN,2015,11,expense,100000.00,1:26:50 PM,D_SSM
R12_04_LTN,2017,1,receive,100000.00,2:24:56 PM,D_MMA
R12_04_LTN,2014,5,expense,97000.00,3:15:32 PM,D_DNS
R12_04_LTN,2014,4,expense,96000.00,3:15:12 PM,D_DNS
R12_04_LTN,2014,2,expense,96000.00,4:00:40 PM,D_YYS
R12_04_LTN,2013,4,receive,94070.00,3:21:02 PM,D_DNS
R12_04_LTN,2014,9,expense,93050.00,1:07:56 PM,D_DNS
R12_04_LTN,2013,4,receive,92648.83,3:21:02 PM,D_DNS
R12_04_LTN,2013,9,receive,90000.00,5:37:23 PM,D_DNS
R12_04_LTN,2014,7,receive,89960.00,2:22:29 PM,D_DNS
R12_04_LTN,2013,5,receive,89377.00,2:21:17 PM,D_DNS
R12_04_LTN,2014,7,receive,88167.00,2:22:29 PM,D_DNS
R12_04_LTN,2013,4,expense,86400.00,3:21:02 PM,D_DNS
R12_04_LTN,2014,6,receive,85535.00,3:15:52 PM,D_DNS
R12_04_LTN,2016,10,expense,83000.00,3:59:47 PM,D_MMA
R12_04_LTN,2015,9,expense,80750.00,1:18:41 PM,D_SSM
R12_04_LTN,2014,7,receive,80000.00,2:22:29 PM,D_DNS
R12_04_LTN,2014,3,expense,74200.00,2:24:57 PM,D_DNS
R12_04_LTN,2016,5,receive,73000.00,4:24:37 PM,D_MMA
R12_04_LTN,2016,3,expense,72000.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,9,expense,72000.00,2:15:24 PM,D_MMA
R12_04_LTN,2015,9,expense,72000.00,1:18:41 PM,D_SSM
R12_04_LTN,2017,3,expense,72000.00,11:40:55 AM,D_MMA
R12_04_LTN,2016,6,expense,70500.00,1:26:24 PM,D_MMA
R12_04_LTN,2014,8,receive,70000.00,1:25:23 PM,D_DNS
R12_04_LTN,2015,1,receive,70000.00,3:38:28 PM,D_DNS
R12_04_LTN,2016,7,expense,69000.00,3:54:56 PM,D_MMA
R12_04_LTN,2017,3,expense,68635.00,11:40:55 AM,D_MMA
R12_04_LTN,2016,7,expense,67000.00,3:54:56 PM,D_MMA
R12_04_LTN,2017,5,receive,66000.00,6:37:45 PM,D_MMA
R12_04_LTN,2015,5,receive,64600.00,11:47:16 AM,D_SSM
R12_04_LTN,2014,5,receive,63240.00,3:15:32 PM,D_DNS
R12_04_LTN,2017,6,expense,62000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2014,9,expense,61700.00,1:07:56 PM,D_DNS
R12_04_LTN,2015,10,expense,60750.00,1:24:31 PM,D_SSM
R12_04_LTN,2016,10,expense,60000.00,3:59:47 PM,D_MMA
R12_04_LTN,2014,1,expense,59400.00,5:14:04 PM,D_DNS
R12_04_LTN,2016,7,expense,56250.00,3:54:56 PM,D_MMA
R12_04_LTN,2014,1,expense,54000.00,5:14:04 PM,D_DNS
R12_04_LTN,2013,10,expense,54000.00,5:37:42 PM,D_DNS
R12_04_LTN,2016,3,expense,53000.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,1,receive,52452.00,1:27:44 PM,D_SSM
R12_04_LTN,2015,8,receive,52381.00,1:18:09 PM,D_SSM
R12_04_LTN,2016,9,expense,52250.00,2:15:24 PM,D_MMA
R12_04_LTN,2014,4,receive,51480.00,3:15:12 PM,D_DNS
R12_04_LTN,2014,2,expense,51300.00,4:00:40 PM,D_YYS
R12_04_LTN,2014,7,expense,50000.00,2:22:29 PM,D_DNS
R12_04_LTN,2014,7,expense,50000.00,2:22:29 PM,D_DNS
R12_04_LTN,2014,9,expense,50000.00,1:07:56 PM,D_DNS
R12_04_LTN,2016,9,receive,50000.00,2:15:24 PM,D_MMA
R12_04_LTN,2016,8,expense,50000.00,11:43:35 AM,D_MMA
R12_04_LTN,2016,8,receive,50000.00,11:43:35 AM,D_MMA
R12_04_LTN,2016,7,receive,50000.00,3:54:56 PM,D_MMA
R12_04_LTN,2015,5,receive,50000.00,11:47:16 AM,D_SSM
R12_04_LTN,2017,6,receive,50000.00,11:54:05 AM,D_EKTW
R12_04_LTN,2017,3,expense,50000.00,11:40:55 AM,D_MMA
R12_04_LTN,2014,11,receive,49270.00,12:26:18 PM,D_DNS
R12_04_LTN,2014,9,expense,48000.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,12,expense,48000.00,3:01:23 PM,D_DNS
R12_04_LTN,2014,1,expense,48000.00,5:14:04 PM,D_DNS
R12_04_LTN,2013,12,expense,48000.00,11:35:15 AM,D_DNS4
R12_04_LTN,2015,6,expense,47593.00,1:11:07 PM,D_SSM
R12_04_LTN,2016,1,expense,47500.00,1:27:44 PM,D_SSM
R12_04_LTN,2016,2,expense,47000.00,1:28:13 PM,D_SSM
R12_04_LTN,2016,1,expense,46850.00,1:27:44 PM,D_SSM
R12_04_LTN,2015,12,expense,46000.00,1:27:18 PM,D_SSM
R12_04_LTN,2016,12,expense,43310.00,5:07:49 PM,D_MMA
R12_04_LTN,2016,10,expense,42200.00,3:59:47 PM,D_MMA
R12_04_LTN,2015,2,expense,40000.00,2:08:48 PM,D_DNS
R12_04_LTN,2013,4,expense,40000.00,3:21:02 PM,D_DNS
R12_04_LTN,2013,4,receive,40000.00,3:21:02 PM,D_DNS
R12_04_LTN,2013,5,receive,40000.00,2:21:17 PM,D_DNS
R12_04_LTN,2015,1,receive,40000.00,3:38:28 PM,D_DNS
R12_04_LTN,2014,10,expense,40000.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,3,expense,40000.00,2:24:57 PM,D_DNS
R12_04_LTN,2014,6,receive,40000.00,3:15:52 PM,D_DNS
R12_04_LTN,2015,5,expense,39050.00,11:47:16 AM,D_SSM
R12_04_LTN,2014,5,expense,33950.00,3:15:32 PM,D_DNS
R12_04_LTN,2015,3,expense,33250.00,5:32:10 PM,D_DNS
R12_04_LTN,2015,4,expense,33132.00,11:46:47 AM,D_SSM
R12_04_LTN,2013,7,expense,33130.00,2:27:58 PM,D_DNS
R12_04_LTN,2015,5,expense,33000.00,11:47:16 AM,D_SSM
R12_04_LTN,2016,6,expense,32450.00,1:26:24 PM,D_MMA
R12_04_LTN,2016,8,expense,31500.00,11:43:35 AM,D_MMA
R12_04_LTN,2015,9,expense,31400.00,1:18:41 PM,D_SSM
R12_04_LTN,2016,3,expense,30822.66,3:04:04 PM,D_SSM
R12_04_LTN,2017,2,expense,30661.79,11:04:47 AM,D_MMA
R12_04_LTN,2015,3,expense,30179.16,5:32:10 PM,D_DNS
R12_04_LTN,2014,3,expense,30179.16,2:24:57 PM,D_DNS
R12_04_LTN,2014,8,expense,30000.00,1:25:23 PM,D_DNS
R12_04_LTN,2013,8,receive,30000.00,2:31:53 PM,D_DNS
R12_04_LTN,2013,5,receive,30000.00,2:21:17 PM,D_DNS
R12_04_LTN,2016,10,expense,29000.00,3:59:47 PM,D_MMA
R12_04_LTN,2014,6,expense,28600.00,3:15:52 PM,D_DNS
R12_04_LTN,2015,11,expense,28500.00,1:26:50 PM,D_SSM
R12_04_LTN,2013,6,expense,28000.00,2:26:40 PM,D_DNS
R12_04_LTN,2014,12,expense,27000.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,3,receive,26940.00,5:32:10 PM,D_DNS
R12_04_LTN,2014,12,expense,26600.00,3:01:23 PM,D_DNS
R12_04_LTN,2015,7,expense,25650.00,1:13:52 PM,D_SSM
R12_04_LTN,2017,6,expense,25600.00,11:54:05 AM,D_EKTW
R12_04_LTN,2017,1,expense,25550.00,2:24:56 PM,D_MMA
R12_04_LTN,2014,12,expense,25000.00,3:01:23 PM,D_DNS
R12_04_LTN,2014,1,receive,24900.00,5:14:04 PM,D_DNS
R12_04_LTN,2014,10,expense,24750.00,3:26:20 PM,D_DNS
R12_04_LTN,2015,9,receive,24642.00,1:18:41 PM,D_SSM
R12_04_LTN,2015,6,expense,24450.00,1:11:07 PM,D_SSM
R12_04_LTN,2013,4,receive,24113.00,3:21:02 PM,D_DNS
R12_04_LTN,2013,8,expense,23960.00,2:31:53 PM,D_DNS
R12_04_LTN,2015,8,expense,23900.00,1:18:09 PM,D_SSM
R12_04_LTN,2016,12,expense,23350.00,5:07:49 PM,D_MMA
R12_04_LTN,2015,6,expense,23326.00,1:11:07 PM,D_SSM
R12_04_LTN,2014,12,expense,23258.00,3:01:23 PM,D_DNS
R12_04_LTN,2016,5,expense,23050.00,4:24:37 PM,D_MMA
R12_04_LTN,2015,2,expense,23000.00,2:08:48 PM,D_DNS
R12_04_LTN,2015,2,receive,23000.00,2:08:48 PM,D_DNS
R12_04_LTN,2014,1,receive,23000.00,5:14:04 PM,D_DNS
R12_04_LTN,2014,10,receive,22875.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,9,expense,22600.00,1:07:56 PM,D_DNS
R12_04_LTN,2016,3,expense,21350.00,3:04:04 PM,D_SSM
R12_04_LTN,2014,7,receive,21000.00,2:22:29 PM,D_DNS
R12_04_LTN,2016,3,expense,20909.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,9,expense,20400.00,2:15:24 PM,D_MMA
R12_04_LTN,2016,9,expense,20000.00,2:15:24 PM,D_MMA
R12_04_LTN,2016,10,expense,20000.00,3:59:47 PM,D_MMA
R12_04_LTN,2016,8,expense,20000.00,11:43:35 AM,D_MMA
R12_04_LTN,2016,12,expense,20000.00,5:07:49 PM,D_MMA
R12_04_LTN,2017,1,expense,20000.00,2:24:56 PM,D_MMA
R12_04_LTN,2016,11,expense,20000.00,4:59:42 PM,D_MMA
R12_04_LTN,2016,3,expense,20000.00,3:04:04 PM,D_SSM
R12_04_LTN,2016,2,expense,20000.00,1:28:13 PM,D_SSM
R12_04_LTN,2016,5,expense,20000.00,4:24:37 PM,D_MMA
R12_04_LTN,2016,6,expense,20000.00,1:26:24 PM,D_MMA
R12_04_LTN,2016,7,expense,20000.00,3:54:56 PM,D_MMA
R12_04_LTN,2015,2,expense,20000.00,2:08:48 PM,D_DNS
R12_04_LTN,2015,3,expense,20000.00,5:32:10 PM,D_DNS
R12_04_LTN,2015,3,expense,20000.00,5:32:10 PM,D_DNS
R12_04_LTN,2015,4,expense,20000.00,11:46:47 AM,D_SSM
R12_04_LTN,2015,6,expense,20000.00,1:11:07 PM,D_SSM
R12_04_LTN,2015,7,expense,20000.00,1:13:52 PM,D_SSM
R12_04_LTN,2015,5,expense,20000.00,11:47:16 AM,D_SSM
R12_04_LTN,2015,8,expense,20000.00,1:18:09 PM,D_SSM
R12_04_LTN,2015,9,expense,20000.00,1:18:41 PM,D_SSM
R12_04_LTN,2015,11,expense,20000.00,1:26:50 PM,D_SSM
R12_04_LTN,2015,10,expense,20000.00,1:24:31 PM,D_SSM
R12_04_LTN,2015,12,expense,20000.00,1:27:18 PM,D_SSM
R12_04_LTN,2016,1,expense,20000.00,1:27:44 PM,D_SSM
R12_04_LTN,2014,8,expense,20000.00,1:25:23 PM,D_DNS
R12_04_LTN,2014,4,expense,20000.00,3:15:12 PM,D_DNS
R12_04_LTN,2014,6,expense,20000.00,3:15:52 PM,D_DNS
R12_04_LTN,2014,5,expense,20000.00,3:15:32 PM,D_DNS
R12_04_LTN,2014,9,expense,20000.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,9,expense,20000.00,1:07:56 PM,D_DNS
R12_04_LTN,2014,10,expense,20000.00,3:26:20 PM,D_DNS
R12_04_LTN,2014,11,expense,20000.00,12:26:18 PM,D_DNS
R12_04_LTN,2015,1,expense,20000.00,3:38:28 PM,D_DNS
R12_04_LTN,2014,12,expense,20000.00,3:01:23 PM,D_DNS
R12_04_LTN,2013,12,expense,20000.00,11:35:15 AM,D_DNS4
